reservation_id,user_id,nbr_place,number_of_voyageurs,Status,reminderSent,volId_frequency,account_age_days,payment_delay_days,total_payment_amount,payment_failures_count,payment_status,Pays,Ville,newsletter_abonne,satisfaction_client,annulations_precedentes,modifications_reservation,tentatives_paiement,email_domain,suspicious_email_domain,is_fraud,reservation_date,reservation_time
res_784422,user_4508,3,1,annulé,True,52,20,3,815.59,0,réussi,Morocco,Tunis,True,2,1,1,1,gmail.com,False,0,2025-01-15,18:08:57.724584
res_702847,user_5417,2,1,confirmé,True,16,22,3,389.16,0,réussi,Morocco,Paris,False,3,0,0,0,gmail.com,False,0,2024-12-10,03:11:49.655409
res_364103,user_8470,2,1,annulé,False,68,11,4,436.9,0,réussi,Germany,Berlin,True,5,0,1,0,gmail.com,False,0,2025-05-07,01:01:26.696456
res_404776,user_2945,1,1,confirmé,True,16,6,3,60.26,0,réussi,Germany,New York,False,5,0,0,1,gmail.com,False,0,2025-03-02,19:13:40.700928
res_924928,user_5071,1,1,confirmé,True,34,7,3,198.79,0,réussi,Germany,Tunis,True,2,0,0,0,gmail.com,False,0,2025-02-02,12:39:57.691959
res_946014,user_7452,1,1,confirmé,True,46,20,0,250.29,0,réussi,USA,Casablanca,True,5,0,0,0,hotmail.com,False,0,2024-11-06,19:25:51.710133
res_505605,user_8875,2,1,annulé,True,25,19,4,427.02,0,réussi,Germany,Tunis,False,4,4,1,3,tempmail.com,True,1,2025-08-09,09:27:42.644870
res_559305,user_9995,3,2,confirmé,False,10,29,4,356.73,0,réussi,France,New York,True,4,0,0,0,yahoo.com,False,0,2025-04-17,04:29:37.696789
res_289968,user_5484,2,2,confirmé,False,1,25,2,548.55,0,réussi,Tunisia,Tunis,True,1,1,0,0,yahoo.com,False,0,2024-11-08,10:01:52.708145
res_827391,user_9697,3,1,confirmé,True,100,26,3,794.94,0,réussi,Morocco,Casablanca,True,5,1,2,2,tempmail.com,True,1,2025-08-06,01:17:20.645755
res_294078,user_2281,1,1,confirmé,True,91,25,3,291.68,0,réussi,Germany,Casablanca,False,3,3,5,1,tempmail.com,True,1,2025-07-25,11:17:37.640394
res_215890,user_8440,3,1,confirmé,False,82,16,4,219.49,0,réussi,USA,New York,False,4,0,0,0,mailinator.com,True,0,2025-07-14,11:29:06.703894
res_125768,user_2438,2,2,confirmé,False,66,25,5,563.42,0,réussi,France,Casablanca,True,4,2,0,0,gmail.com,False,0,2025-01-20,05:58:12.663871
res_601508,user_8843,1,1,confirmé,True,75,11,7,250.31,0,réussi,France,New York,True,4,0,1,0,gmail.com,False,0,2024-08-06,02:25:56.647544
res_108232,user_1020,3,3,confirmé,True,66,20,7,273.88,0,réussi,USA,Tunis,False,3,0,1,1,gmail.com,False,0,2024-10-03,12:50:54.706793
res_361752,user_9157,1,1,confirmé,True,67,17,6,235.01,0,réussi,USA,Casablanca,True,2,1,0,2,gmail.com,False,0,2024-09-08,05:40:05.721297
res_940713,user_1244,1,1,confirmé,True,48,4,0,73.0,1,échoué,Germany,Tunis,True,2,4,1,2,tempmail.com,True,1,2025-07-22,10:21:59.643925
res_813390,user_2341,1,1,confirmé,True,18,22,3,278.2,0,réussi,Morocco,New York,False,5,1,4,2,mailinator.com,True,1,2025-07-28,20:24:57.634398
res_592034,user_6633,2,2,annulé,True,83,0,3,448.76,1,échoué,Tunisia,Berlin,False,4,1,1,3,tempmail.com,True,1,2025-07-17,09:37:28.640480
res_466807,user_5564,3,2,confirmé,True,71,13,0,311.81,0,réussi,Tunisia,Paris,False,5,0,0,0,gmail.com,False,0,2024-12-13,17:12:11.702577
res_344694,user_6040,3,2,confirmé,True,92,16,5,494.7,0,réussi,Tunisia,Casablanca,True,3,0,2,1,gmail.com,False,0,2025-07-05,12:24:29.666296
res_182810,user_8398,2,2,confirmé,True,75,24,6,387.04,0,réussi,France,Tunis,False,2,0,1,0,yahoo.com,False,0,2024-10-28,12:26:11.740148
res_477167,user_3351,2,1,confirmé,False,99,7,6,274.75,0,réussi,Germany,New York,False,5,1,0,0,gmail.com,False,0,2025-03-27,08:50:24.726441
res_163498,user_4582,2,2,annulé,True,15,1,3,168.59,0,réussi,Tunisia,New York,False,4,0,0,0,mailinator.com,True,0,2024-09-17,07:16:42.698571
res_102151,user_8104,2,1,confirmé,True,27,27,6,442.66,0,réussi,France,Tunis,False,2,0,0,0,gmail.com,False,0,2025-07-09,18:19:16.735574
res_626469,user_8588,2,1,en attente,True,38,30,1,141.08,0,réussi,Tunisia,New York,False,4,1,0,0,gmail.com,False,0,2024-11-28,14:33:33.680228
res_396287,user_6248,2,1,confirmé,True,8,7,3,555.93,0,réussi,Morocco,Tunis,True,3,1,0,0,tempmail.com,True,0,2024-09-21,15:52:12.646214
res_959754,user_5451,1,1,confirmé,True,68,14,0,114.35,0,réussi,Morocco,Casablanca,False,3,0,1,0,gmail.com,False,0,2025-03-27,12:29:17.692759
res_370908,user_8981,2,1,confirmé,True,74,16,0,104.78,0,réussi,USA,Berlin,True,1,1,0,0,gmail.com,False,0,2025-02-03,22:10:28.721147
res_432117,user_3187,2,1,confirmé,True,30,7,1,558.92,0,réussi,USA,Tunis,False,2,0,0,1,mailinator.com,True,0,2024-09-16,21:04:20.708553
res_735152,user_2773,3,1,confirmé,True,79,18,0,647.0,0,réussi,France,Tunis,False,1,0,0,0,yahoo.com,False,0,2025-06-29,16:41:16.725108
res_200797,user_4492,1,1,en attente,False,35,6,1,211.39,0,réussi,Tunisia,Berlin,True,3,1,0,0,gmail.com,False,0,2024-11-30,21:00:22.690048
res_246442,user_9049,3,2,confirmé,True,43,5,2,621.73,0,réussi,France,Tunis,True,4,1,0,0,gmail.com,False,0,2025-07-20,01:44:15.729844
res_671938,user_6884,2,1,confirmé,True,98,6,2,595.24,0,réussi,Morocco,New York,True,2,0,0,0,gmail.com,False,0,2025-07-03,20:19:38.654511
res_320887,user_6573,2,2,confirmé,True,81,11,7,232.32,0,réussi,Germany,Casablanca,False,1,1,1,0,gmail.com,False,0,2024-09-01,08:56:18.719545
res_660503,user_4428,1,1,confirmé,True,51,24,7,267.89,0,réussi,Tunisia,Casablanca,False,4,0,1,1,gmail.com,False,0,2024-10-07,05:19:43.710694
res_939634,user_9794,3,3,en attente,False,32,14,1,497.82,0,réussi,USA,New York,True,4,0,0,0,gmail.com,False,0,2025-02-14,11:00:53.695723
res_453994,user_1221,1,1,confirmé,True,61,10,7,285.33,0,réussi,USA,Paris,True,2,0,0,0,yahoo.com,False,0,2025-01-29,08:10:16.722084
res_640948,user_6454,3,2,confirmé,True,6,27,5,417.94,0,réussi,France,Berlin,True,5,1,1,0,gmail.com,False,0,2025-04-13,04:15:05.664719
res_877711,user_9188,2,1,confirmé,True,82,12,0,346.42,0,réussi,USA,New York,True,5,0,0,0,yahoo.com,False,0,2024-10-25,21:45:07.689547
res_843007,user_6625,2,2,confirmé,True,8,5,4,319.47,0,réussi,Tunisia,New York,True,2,0,0,0,gmail.com,False,0,2025-06-14,08:15:51.714653
res_649465,user_7831,3,3,confirmé,False,64,5,2,541.7,0,réussi,USA,Casablanca,False,1,0,0,0,hotmail.com,False,0,2024-10-29,03:12:05.735033
res_122232,user_3410,3,3,confirmé,True,3,5,2,403.86,0,réussi,France,Casablanca,False,3,1,0,0,gmail.com,False,0,2025-05-18,00:03:59.668974
res_206223,user_3391,2,2,annulé,True,6,19,0,255.17,0,réussi,Tunisia,New York,False,2,0,0,0,tempmail.com,True,0,2024-09-09,02:15:49.648022
res_925820,user_8076,3,3,confirmé,True,49,10,7,859.41,0,réussi,Morocco,New York,False,1,0,0,0,hotmail.com,False,0,2024-08-18,15:27:57.711560
res_208205,user_3244,1,1,confirmé,True,61,6,1,289.38,0,réussi,USA,Berlin,True,4,2,0,0,hotmail.com,False,0,2025-03-27,07:58:24.648969
res_122821,user_6138,2,2,confirmé,False,4,4,2,497.6,0,réussi,USA,Paris,False,3,0,0,0,hotmail.com,False,0,2024-12-21,12:25:12.734217
res_208304,user_1571,1,1,en attente,True,51,14,4,203.49,1,échoué,Tunisia,Paris,False,2,2,1,2,tempmail.com,True,1,2025-07-14,09:24:11.638579
res_722475,user_3718,1,1,confirmé,True,97,10,4,54.01,0,réussi,France,New York,True,5,0,0,0,gmail.com,False,0,2025-01-17,23:52:49.697323
res_833842,user_6165,2,1,confirmé,True,76,9,6,422.86,0,réussi,Germany,New York,False,3,0,0,0,gmail.com,False,0,2024-10-17,01:56:45.702849
res_326865,user_1717,1,1,annulé,True,17,12,0,186.25,0,réussi,Germany,New York,True,5,0,0,0,yahoo.com,False,0,2025-01-03,15:12:00.660095
res_584153,user_3383,1,1,confirmé,True,96,27,6,185.26,0,réussi,France,New York,True,5,0,0,0,gmail.com,False,0,2025-01-20,21:36:55.653205
res_309786,user_9179,1,1,en attente,True,33,12,7,80.37,0,réussi,France,New York,False,2,0,0,0,mailinator.com,True,0,2024-08-16,15:25:14.696911
res_742911,user_7656,2,2,confirmé,False,21,20,4,228.59,0,réussi,Tunisia,Tunis,False,4,0,0,1,gmail.com,False,0,2025-05-11,20:12:18.666462
res_103380,user_6471,2,2,confirmé,False,91,8,2,514.04,0,réussi,Germany,Berlin,True,2,0,0,0,yahoo.com,False,0,2025-02-05,06:55:50.691369
res_788300,user_5017,3,3,confirmé,False,35,9,7,432.45,0,réussi,France,Casablanca,True,3,0,0,0,gmail.com,False,0,2025-06-01,23:21:37.714357
res_244227,user_8347,3,2,confirmé,True,44,15,4,425.02,0,réussi,Morocco,New York,False,3,0,0,0,yahoo.com,False,0,2024-12-23,04:14:28.706483
res_775069,user_2054,2,1,confirmé,True,80,14,2,103.45,0,réussi,Tunisia,New York,False,4,0,0,0,gmail.com,False,0,2025-07-21,08:50:06.734946
res_995521,user_1176,1,1,confirmé,True,55,17,7,239.87,0,réussi,Morocco,Berlin,True,2,0,0,1,gmail.com,False,0,2024-08-16,23:19:58.680039
res_929012,user_1139,3,1,en attente,False,21,18,7,836.64,0,réussi,Morocco,Casablanca,True,2,0,1,0,yahoo.com,False,0,2024-10-27,15:16:15.731297
res_565424,user_7314,2,2,confirmé,False,75,16,0,125.86,0,réussi,Morocco,Paris,False,5,0,0,1,tempmail.com,True,0,2024-11-23,15:37:33.739092
res_883150,user_8962,1,1,confirmé,True,1,8,6,248.64,0,réussi,France,Berlin,True,3,0,1,0,gmail.com,False,0,2024-08-11,19:08:42.666732
res_533371,user_9354,3,1,confirmé,True,32,1,1,421.67,0,réussi,Germany,Berlin,True,2,0,0,0,gmail.com,False,0,2025-03-22,19:23:02.691007
res_942873,user_8173,2,2,confirmé,True,91,14,5,365.33,0,réussi,Tunisia,Paris,True,2,1,0,0,hotmail.com,False,0,2025-06-22,18:52:55.684919
res_568371,user_4348,3,2,confirmé,False,78,8,1,670.86,0,réussi,France,Casablanca,False,3,2,0,0,gmail.com,False,0,2025-03-22,10:58:18.700799
res_223826,user_4559,1,1,en attente,True,50,16,4,115.88,0,réussi,USA,New York,False,2,0,0,0,yahoo.com,False,0,2024-11-17,03:37:47.736552
res_245045,user_1231,3,3,confirmé,True,4,1,3,254.36,0,réussi,USA,Paris,True,1,0,0,0,yahoo.com,False,0,2024-08-16,17:55:28.702425
res_452931,user_7963,3,1,confirmé,False,94,2,6,262.88,0,réussi,USA,New York,False,2,1,0,0,hotmail.com,False,0,2025-03-28,02:49:39.681165
res_854567,user_3527,3,2,en attente,True,4,12,2,555.89,0,réussi,USA,Paris,False,1,0,0,0,yahoo.com,False,0,2024-08-12,11:43:43.703377
res_255730,user_4207,3,1,confirmé,True,79,28,3,848.52,0,réussi,Tunisia,Casablanca,False,2,1,0,0,tempmail.com,True,0,2025-04-21,06:25:07.736458
res_923204,user_8590,2,2,confirmé,True,11,7,2,236.68,0,réussi,USA,New York,False,3,0,0,0,gmail.com,False,0,2025-03-23,01:05:41.723391
res_778243,user_2905,1,1,confirmé,True,68,14,1,133.85,0,réussi,France,Paris,True,3,2,0,0,gmail.com,False,0,2025-03-25,01:56:14.708276
res_619466,user_9778,2,1,confirmé,True,69,21,0,189.4,0,réussi,Tunisia,Paris,True,1,0,0,1,gmail.com,False,0,2024-11-20,15:45:51.695813
res_569009,user_8306,3,3,annulé,True,96,16,2,402.49,0,réussi,France,Paris,False,2,0,0,0,tempmail.com,True,0,2025-01-16,15:10:31.710897
res_311514,user_3686,2,1,en attente,True,71,30,4,583.42,0,réussi,France,Tunis,False,5,2,1,1,gmail.com,False,0,2024-09-11,04:21:37.668757
res_150936,user_2233,1,1,confirmé,True,37,5,5,180.49,0,réussi,Germany,Tunis,False,2,0,0,0,gmail.com,False,0,2024-10-08,00:56:23.727550
res_346356,user_7537,1,1,en attente,True,19,1,5,264.17,0,réussi,Germany,Casablanca,False,3,1,0,0,tempmail.com,True,0,2024-08-27,22:49:01.703909
res_684155,user_3052,1,1,confirmé,False,43,7,1,196.14,0,réussi,Morocco,Berlin,True,3,0,0,0,mailinator.com,True,0,2025-04-09,06:30:15.685740
res_412941,user_8447,3,1,confirmé,True,54,10,6,567.34,1,échoué,USA,New York,False,1,3,0,3,mailinator.com,True,1,2025-07-03,15:40:43.643345
res_919818,user_9756,2,1,confirmé,True,100,23,7,425.44,0,réussi,France,Paris,True,4,0,0,1,gmail.com,False,0,2024-08-14,17:00:16.663138
res_727081,user_1657,3,2,en attente,False,42,30,5,572.7,0,réussi,Germany,Berlin,False,4,0,0,0,hotmail.com,False,0,2025-02-27,16:21:53.724163
res_942214,user_8944,3,3,confirmé,True,85,4,5,757.09,0,réussi,Tunisia,New York,False,2,0,0,0,gmail.com,False,0,2025-04-23,01:58:52.708065
res_493500,user_7538,2,2,confirmé,True,11,18,0,423.39,0,réussi,Germany,New York,False,2,0,0,0,gmail.com,False,0,2025-01-28,04:15:33.734036
res_456175,user_9229,3,1,confirmé,True,87,7,6,250.96,0,réussi,Germany,Tunis,True,2,0,0,0,mailinator.com,True,0,2024-10-02,20:54:37.713488
res_970893,user_1880,1,1,confirmé,True,11,27,2,267.82,0,réussi,Germany,Tunis,False,4,2,3,6,tempmail.com,True,1,2025-07-29,00:30:26.642962
res_632995,user_3560,2,1,en attente,False,12,15,4,307.87,0,réussi,France,Casablanca,False,4,0,0,0,hotmail.com,False,0,2024-11-12,02:08:02.697663
res_771274,user_2457,2,1,confirmé,False,49,5,5,155.0,0,réussi,Tunisia,New York,True,5,4,2,1,tempmail.com,True,1,2025-07-26,02:54:42.642147
res_149319,user_7670,2,2,confirmé,False,90,22,5,351.67,0,réussi,USA,Paris,True,2,1,0,0,hotmail.com,False,0,2024-10-02,11:14:09.654759
res_839421,user_8383,2,1,confirmé,True,33,1,1,249.18,0,réussi,Morocco,Berlin,True,2,0,0,0,hotmail.com,False,0,2024-12-25,14:16:57.667898
res_849453,user_7674,2,1,confirmé,True,9,16,3,430.59,0,réussi,France,Tunis,True,3,1,0,0,gmail.com,False,0,2025-05-26,03:35:34.653105
res_533805,user_1272,2,1,confirmé,True,81,3,5,459.5,0,réussi,USA,Paris,True,2,2,0,0,gmail.com,False,0,2024-10-02,13:31:04.676324
res_933211,user_7361,1,1,confirmé,True,42,9,0,237.52,0,réussi,Tunisia,Berlin,False,3,1,0,0,gmail.com,False,0,2025-01-02,16:00:37.655916
res_636965,user_6395,3,2,confirmé,False,39,9,0,728.35,0,réussi,France,Berlin,True,4,0,0,0,gmail.com,False,0,2025-02-25,21:28:35.697309
res_147489,user_7941,3,2,en attente,True,66,28,1,446.96,0,réussi,Morocco,Berlin,False,1,1,2,3,tempmail.com,True,1,2025-07-24,04:03:17.634540
res_846235,user_7629,1,1,confirmé,True,65,10,1,204.62,1,échoué,Morocco,Casablanca,True,4,1,1,1,mailinator.com,True,1,2025-07-09,22:28:02.645966
res_934744,user_8483,1,1,confirmé,True,15,17,7,287.78,0,réussi,Tunisia,Paris,False,2,0,0,0,gmail.com,False,0,2025-06-29,03:38:07.737714
res_635430,user_7382,2,1,confirmé,True,98,1,2,192.88,0,réussi,USA,Berlin,False,2,0,2,0,gmail.com,False,0,2025-03-07,05:20:05.713535
res_693509,user_4133,2,2,confirmé,True,9,22,3,563.41,0,réussi,USA,New York,True,3,0,0,0,gmail.com,False,0,2024-09-17,02:10:01.647636
res_356622,user_1724,2,1,en attente,False,15,4,0,133.65,0,réussi,Morocco,Tunis,True,2,3,1,2,tempmail.com,True,1,2025-07-12,13:24:20.634618
res_612896,user_3802,3,2,en attente,False,89,20,2,257.93,0,réussi,Morocco,New York,False,1,0,0,1,gmail.com,False,0,2024-09-05,23:02:22.738596
res_332856,user_9358,1,1,confirmé,False,11,18,5,138.77,0,réussi,France,New York,True,5,2,0,0,hotmail.com,False,0,2025-02-20,09:19:22.736663
res_143971,user_4451,3,3,confirmé,False,30,16,2,392.1,1,échoué,Tunisia,Casablanca,False,3,4,1,1,tempmail.com,True,1,2025-07-16,07:59:47.644233
res_936858,user_7775,1,1,en attente,True,64,9,3,245.25,0,réussi,France,Tunis,True,1,2,0,0,yahoo.com,False,0,2025-06-30,16:41:46.731523
res_565161,user_7355,3,1,en attente,True,32,4,3,617.77,0,réussi,Germany,Berlin,False,1,0,1,0,gmail.com,False,0,2025-01-30,09:52:15.729548
res_706077,user_7163,1,1,confirmé,False,41,23,4,292.96,0,réussi,Tunisia,Berlin,False,4,0,1,0,hotmail.com,False,0,2024-12-03,04:16:29.725666
res_398889,user_7965,2,2,confirmé,False,58,28,5,395.06,0,réussi,Morocco,Tunis,False,4,0,0,0,gmail.com,False,0,2025-08-06,09:05:31.652448
res_208600,user_9395,3,1,en attente,True,44,29,6,405.14,0,réussi,France,Berlin,False,1,0,0,0,gmail.com,False,0,2025-08-08,12:29:21.648554
res_711878,user_7543,1,1,annulé,True,73,26,6,85.72,1,échoué,France,Berlin,False,4,1,3,4,mailinator.com,True,1,2025-07-28,20:57:38.631128
res_584250,user_2933,1,1,confirmé,True,54,20,7,277.32,0,réussi,USA,New York,False,3,0,0,0,gmail.com,False,0,2025-07-28,23:15:26.702301
res_883956,user_4661,3,3,confirmé,False,35,13,7,612.26,0,réussi,Tunisia,New York,True,3,0,0,0,yahoo.com,False,0,2025-01-17,06:12:08.703472
res_299213,user_8396,3,2,confirmé,False,70,8,1,296.36,0,réussi,France,Tunis,False,5,0,0,0,gmail.com,False,0,2024-10-17,10:56:24.694532
res_667234,user_3825,1,1,annulé,True,53,30,4,220.34,0,réussi,Tunisia,Paris,False,4,0,0,1,tempmail.com,True,0,2025-07-13,13:24:32.691428
res_122686,user_6046,3,3,confirmé,False,89,5,1,476.75,0,réussi,France,Berlin,False,3,1,0,0,gmail.com,False,0,2025-04-05,03:26:30.717846
res_990848,user_1820,3,1,confirmé,True,65,6,1,723.97,0,réussi,Tunisia,Tunis,True,3,0,1,1,gmail.com,False,0,2024-11-23,14:53:51.669711
res_167352,user_2371,1,1,confirmé,True,14,16,2,183.61,0,réussi,Tunisia,Tunis,False,5,0,0,0,gmail.com,False,0,2025-04-05,21:33:49.655880
res_233582,user_2086,3,2,annulé,True,58,14,3,285.35,0,réussi,USA,Paris,True,5,0,0,0,yahoo.com,False,0,2024-11-11,09:41:46.706689
res_207892,user_6105,1,1,annulé,True,60,30,6,112.52,1,échoué,Germany,Casablanca,False,2,0,3,2,mailinator.com,True,1,2025-07-31,10:13:43.643203
res_527026,user_8134,2,2,en attente,True,90,9,0,507.48,0,réussi,USA,Paris,False,3,0,1,0,mailinator.com,True,0,2024-08-02,23:38:31.715392
res_369845,user_4137,2,1,confirmé,False,57,14,3,547.14,0,réussi,Germany,New York,False,2,1,0,0,gmail.com,False,0,2024-09-08,19:03:55.714446
res_282124,user_9327,3,1,confirmé,False,29,4,2,356.45,0,réussi,Morocco,Berlin,False,4,1,0,0,hotmail.com,False,0,2025-03-20,19:11:49.725729
res_792706,user_8206,3,1,annulé,False,56,16,5,849.71,0,réussi,Morocco,Casablanca,True,2,1,1,0,hotmail.com,False,0,2025-06-13,22:02:55.648061
res_999700,user_2386,2,2,annulé,True,68,24,5,363.13,0,réussi,USA,New York,False,2,1,0,1,tempmail.com,True,0,2025-02-02,23:29:37.678303
res_860882,user_2103,2,2,confirmé,False,68,15,2,307.13,0,réussi,USA,Paris,True,5,0,0,0,yahoo.com,False,0,2025-04-21,03:10:05.696275
res_110394,user_6352,3,3,confirmé,True,100,18,6,744.25,0,réussi,USA,New York,False,1,3,0,0,gmail.com,False,0,2025-05-20,10:51:54.656180
res_603399,user_8606,2,1,confirmé,True,45,8,5,188.47,0,réussi,Germany,Berlin,True,4,0,0,0,gmail.com,False,0,2025-01-07,01:36:38.651769
res_935216,user_6250,3,3,confirmé,True,31,14,4,164.94,0,réussi,Germany,Casablanca,False,2,0,0,0,gmail.com,False,0,2025-02-07,07:31:06.695156
res_883893,user_9556,3,2,confirmé,True,31,16,6,487.79,0,réussi,Morocco,New York,False,1,1,0,0,hotmail.com,False,0,2025-07-08,08:28:48.732088
res_128414,user_2109,3,2,confirmé,True,16,23,2,330.23,0,réussi,Tunisia,Casablanca,False,5,0,0,0,gmail.com,False,0,2024-09-08,01:27:35.717656
res_208915,user_7136,2,1,confirmé,True,99,28,7,575.26,0,réussi,Morocco,Paris,True,3,0,0,0,gmail.com,False,0,2025-07-22,11:36:20.687819
res_133922,user_9543,1,1,annulé,True,43,18,3,57.3,0,réussi,Morocco,Paris,True,3,0,0,0,hotmail.com,False,0,2025-08-03,05:12:34.725234
res_379140,user_9228,2,2,en attente,True,17,10,4,334.95,0,réussi,France,Berlin,False,2,0,0,0,gmail.com,False,0,2024-08-04,09:10:50.725492
res_104258,user_7842,1,1,confirmé,True,97,8,7,174.54,0,réussi,Germany,Berlin,True,2,0,0,0,yahoo.com,False,0,2024-11-30,12:45:41.700627
res_864672,user_9376,3,1,confirmé,False,55,0,2,514.45,0,réussi,Germany,Berlin,False,3,1,2,2,gmail.com,False,1,2025-07-16,00:38:36.642354
res_337214,user_1035,2,1,confirmé,True,9,15,5,598.19,0,réussi,France,New York,True,3,0,1,0,yahoo.com,False,0,2025-07-19,20:59:45.690372
res_670741,user_4667,3,1,confirmé,False,74,4,2,800.36,0,réussi,France,Casablanca,False,1,1,0,1,gmail.com,False,0,2024-08-27,19:41:34.673317
res_360406,user_2369,3,2,confirmé,True,94,29,2,165.54,0,réussi,Morocco,Tunis,False,4,4,2,4,mailinator.com,True,1,2025-08-11,20:14:30.642576
res_412865,user_1961,2,2,confirmé,False,20,26,3,416.96,0,réussi,USA,Paris,True,4,0,0,0,gmail.com,False,0,2024-10-21,23:30:42.696759
res_494340,user_9896,3,2,confirmé,True,60,28,5,553.19,0,réussi,Tunisia,Berlin,True,2,1,1,0,gmail.com,False,0,2025-04-13,00:06:14.729137
res_811976,user_3042,2,1,confirmé,True,42,6,1,375.22,0,réussi,Germany,Casablanca,False,4,0,0,0,gmail.com,False,0,2024-11-28,19:23:22.704455
res_696850,user_5299,1,1,confirmé,False,80,1,1,129.6,0,réussi,Tunisia,Berlin,True,1,0,0,1,hotmail.com,False,0,2024-08-16,20:42:47.646760
res_871659,user_5462,2,2,confirmé,False,3,22,4,481.27,0,réussi,Morocco,Casablanca,True,1,1,0,0,mailinator.com,True,0,2024-10-29,21:30:54.723714
res_533966,user_8135,1,1,confirmé,True,72,23,6,199.95,0,réussi,Germany,Berlin,False,1,0,0,1,hotmail.com,False,0,2025-08-11,00:38:45.662120
res_789739,user_6017,1,1,annulé,True,37,26,1,219.5,0,réussi,USA,Paris,False,3,2,1,1,hotmail.com,False,0,2025-03-12,14:32:48.692600
res_822040,user_3161,3,2,annulé,False,98,4,3,480.96,1,échoué,Germany,Tunis,True,2,4,5,2,tempmail.com,True,1,2025-07-23,19:26:30.635248
res_497312,user_6210,2,2,confirmé,True,47,9,4,258.54,0,réussi,Tunisia,New York,False,2,2,0,0,gmail.com,False,0,2025-07-04,19:00:22.701612
res_345843,user_4189,1,1,confirmé,False,23,25,0,125.1,0,réussi,Germany,Casablanca,False,3,0,0,0,gmail.com,False,0,2024-11-21,11:09:59.668948
res_346907,user_3265,2,1,confirmé,True,19,21,3,578.11,0,réussi,Tunisia,New York,True,2,0,0,1,hotmail.com,False,0,2024-08-30,06:54:56.698736
res_536817,user_5103,3,2,confirmé,False,63,10,0,308.99,0,réussi,USA,Paris,True,2,0,0,0,gmail.com,False,0,2024-12-30,00:37:11.740132
res_681355,user_1605,3,3,confirmé,False,4,22,4,747.05,0,réussi,Germany,New York,False,2,1,0,0,hotmail.com,False,0,2024-08-23,17:27:11.718107
res_335461,user_3639,2,2,confirmé,False,82,14,0,294.01,0,réussi,France,Casablanca,False,1,1,0,0,yahoo.com,False,0,2024-12-06,01:29:36.695645
res_403421,user_1493,3,2,confirmé,False,89,11,6,615.54,0,réussi,Germany,Casablanca,True,4,0,0,0,gmail.com,False,0,2024-11-24,15:05:06.674749
res_765282,user_6867,1,1,confirmé,True,99,6,7,145.6,0,réussi,Morocco,Casablanca,True,5,2,4,3,mailinator.com,True,1,2025-07-13,09:43:44.643122
res_279217,user_5640,3,2,confirmé,True,66,11,6,193.73,0,réussi,Morocco,Casablanca,True,5,0,0,0,gmail.com,False,0,2025-06-08,10:04:04.672566
res_836165,user_8976,2,1,en attente,True,4,12,6,218.63,0,réussi,France,Berlin,True,2,1,0,0,gmail.com,False,0,2024-10-30,20:03:43.679958
res_244170,user_4791,3,2,confirmé,False,63,5,6,858.89,0,réussi,Tunisia,Casablanca,True,1,3,2,1,tempmail.com,True,1,2025-07-19,03:00:17.634767
res_114411,user_6777,2,2,confirmé,True,13,0,5,293.75,0,réussi,USA,New York,True,2,0,0,2,gmail.com,False,0,2024-09-29,20:52:46.708890
res_208559,user_5365,1,1,confirmé,True,92,6,4,242.86,0,réussi,France,New York,False,1,1,0,0,hotmail.com,False,0,2024-12-15,02:22:16.707814
res_311365,user_9482,2,2,confirmé,True,94,12,3,593.76,0,réussi,USA,Berlin,True,3,2,0,0,gmail.com,False,0,2024-12-17,22:20:55.740703
res_723518,user_3313,3,2,confirmé,True,1,11,7,562.93,0,réussi,USA,New York,False,3,0,0,0,yahoo.com,False,0,2025-03-02,12:21:25.701064
res_863319,user_2533,2,2,confirmé,True,11,0,3,517.59,0,réussi,Tunisia,Berlin,True,3,0,1,1,hotmail.com,False,0,2024-10-08,04:49:55.652119
res_892582,user_4607,3,1,confirmé,True,83,15,3,814.8,0,réussi,USA,Paris,False,4,2,0,0,gmail.com,False,0,2025-01-08,05:56:19.685897
res_280564,user_5512,3,1,en attente,True,13,18,0,641.09,0,réussi,USA,Berlin,False,4,5,3,1,mailinator.com,True,1,2025-08-06,06:13:48.635845
res_946559,user_1819,2,1,confirmé,True,11,6,6,120.98,0,réussi,Tunisia,Casablanca,False,5,0,0,0,gmail.com,False,0,2025-03-28,08:02:16.655732
res_823137,user_8472,3,3,annulé,True,8,17,3,667.27,0,réussi,France,Paris,False,2,2,5,7,tempmail.com,True,1,2025-07-21,22:23:23.645266
res_916012,user_9028,2,1,confirmé,False,41,1,4,429.08,0,réussi,Germany,New York,False,5,0,0,0,gmail.com,False,0,2024-12-22,04:24:21.737316
res_594668,user_3955,2,2,annulé,True,20,6,6,561.74,1,échoué,Germany,Paris,False,3,6,0,3,tempmail.com,True,1,2025-07-22,04:22:38.643762
res_586060,user_8239,1,1,confirmé,False,74,4,4,124.86,0,réussi,Germany,New York,True,2,0,0,0,gmail.com,False,0,2024-08-12,16:00:59.728011
res_103704,user_5146,3,1,confirmé,True,99,18,3,619.84,1,échoué,USA,New York,False,3,3,3,2,mailinator.com,True,1,2025-07-26,00:37:42.637643
res_770102,user_8448,3,2,confirmé,True,57,8,0,644.06,0,réussi,France,Tunis,True,4,1,0,1,hotmail.com,False,0,2025-02-05,16:18:50.709334
